reporting_date|reporting_date_period_type|hierarchy_name|business_key1|business_key2|business_key3|business_key4|business_area|node_id_level1|node_name_level1|node_id_level2|node_name_level2|node_id_level3|node_name_level3|node_id_level4|node_name_level4|node_id_level5|node_name_level5|node_id_level6|node_name_level6|node_id_level7|node_name_level7|node_id_level8|node_name_level8|node_id_level9|node_name_level9
2017-05-30|1|Meijer Product Style Hierarchy|3778677||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-12563-|-12563-||||
2017-05-30|1|Meijer Product Style Hierarchy|3786978||||product|0|ALL|L6-000012|IN AND OUTDOOR HOME|L5-000055|HOME TEXTILES|L4-000453|BEDDING|L3-003912|THROWS AND BLANKETS|L2-014450|BEDDING THROWS|Berkshire Knit Throw|Berkshire Knit Throws||||
2017-05-30|1|Meijer Product Style Hierarchy|3830931||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|BUENO BILLY XBODY|BUENO BILLY XBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3939671||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3939676||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3939692||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011597|LNG SLV ACTVWR WMN|-13999-|-13999-||||
2017-05-30|1|Meijer Product Style Hierarchy|3941357||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012107|SLIPON DRESS SHOE WMN|E5594S1004|E5594S1004||||
2017-05-30|1|Meijer Product Style Hierarchy|3941905||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015214|HANDBAGS HOBO WMNS|UNION BAY TRIBAL EMB|UNION BAY TRIBAL EMB HOBO||||
2017-05-30|1|Meijer Product Style Hierarchy|3945048||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|FALLS CREEK WARM KNI|FALLS CREEK WARM KNIT POPTOP||||
2017-05-30|1|Meijer Product Style Hierarchy|3945052||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK WARM KNI|FALLS CREEK WARM KNIT POPTOP GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3945056||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006601|SCARVES COLDWEATHER WMNS|FALLS CEEK WARM KNIT|FALLS CEEK WARM KNIT||||
2017-05-30|1|Meijer Product Style Hierarchy|3946648||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006601|SCARVES COLDWEATHER WMNS|NICOLE MILLER SCARF |NICOLE MILLER SCARF OBLONG||||
2017-05-30|1|Meijer Product Style Hierarchy|3946652||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006598|HATS COLDWEATHER WMNS|NMNY BEANIE WITH CAB|NMNY BEANIE WITH CABLE & LEOPARD||||
2017-05-30|1|Meijer Product Style Hierarchy|3947145||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002926|WOMENS FASHION BOOT HIKER|L2-012202|RAIN BOOTS WMN|CAPELLI RAIN BOOT TW|CAPELLI RAIN BOOT TWO TONE||||
2017-05-30|1|Meijer Product Style Hierarchy|3959261||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW GEO INTRL|TWIG&ARROW GEO INTRLKNG BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959269||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW 2BCKL WST|TWIG&ARROW 2BCKL WSTRN BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959273||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW GROMMET B|TWIG&ARROW GROMMET BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959277||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW GROMMET B|TWIG&ARROW GROMMET BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959281||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW GROMMET B|TWIG&ARROW GROMMET BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959289||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW BRD/STUD |TWIG&ARROW BRD/STUD PU BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959293||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW BRD/STUD |TWIG&ARROW BRD/STUD PU BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959337||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW WESTERN B|TWIG&ARROW WESTERN BLING BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959341||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW WESTERN B|TWIG&ARROW WESTERN BLING BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3959345||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001821|WOMENS BELTS|L2-006595|BELTS STANDARD WMNS|TWIG&ARROW WESTERN B|TWIG&ARROW WESTERN BLING BELT||||
2017-05-30|1|Meijer Product Style Hierarchy|3960402||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|BOC BAL HARBOUR TOTE|BOC BAL HARBOUR TOTE||||
2017-05-30|1|Meijer Product Style Hierarchy|3960438||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|BOC OBERON CROSSBODY|BOC OBERON CROSSBODY||||
2017-05-30|1|Meijer Product Style Hierarchy|3961861||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002767|BOTTOMS ACTIVEWEAR WOMENS|L2-011582|PNT ACTVWR WMN|BLL0079A|BLL0079A||||
2017-05-30|1|Meijer Product Style Hierarchy|3961865||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002767|BOTTOMS ACTIVEWEAR WOMENS|L2-011582|PNT ACTVWR WMN|BLL0079A|BLL0079A||||
2017-05-30|1|Meijer Product Style Hierarchy|3963760||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015213|HANDBAGS CROSSBODY WMNS|MILTISAC MINI FLARE|MILTISAC MINI FLARE||||
2017-05-30|1|Meijer Product Style Hierarchy|3963764||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015214|HANDBAGS HOBO WMNS|KOLTOV MINI PALMER|KOLTOV MINI PALMER||||
2017-05-30|1|Meijer Product Style Hierarchy|3963768||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|KOLTOV ZELLER SATCHE|KOLTOV ZELLER SATCHEL||||
2017-05-30|1|Meijer Product Style Hierarchy|3963772||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001829|WOMENS HANDBAGS|L2-015215|HANDBAGS SATCHEL WMNS|MULTISAC SLEEK TOTE|MULTISAC SLEEK TOTE||||
2017-05-30|1|Meijer Product Style Hierarchy|3966792||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000441|HANDBAGS|L3-001830|WOMENS SMALL LEATHER GOODS|L2-010749|FLAP WALLETS WMNS|BUXTON METALLIC CROC|BUXTON METALLIC CROCO MED TAB||||
2017-05-30|1|Meijer Product Style Hierarchy|3968172||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FREE COUNTRY GLOVE|FREE COUNTRY GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3968176||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FREE COUNTRY GLOVE|FREE COUNTRY GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3968180||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FREE COUNTRY GLOVE|FREE COUNTRY GLOVE||||
2017-05-30|1|Meijer Product Style Hierarchy|3969630||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000853|WOMENS BOTTOMS NON OB|L3-004147|BOTTOMS MISSY NON OB|L2-015958|LEGGINGS PLUS MISSY NON OB|FL WST SHAPING BOTTO|FL WST SHAPING BOTTOMS MISSY NON OB 3/21/2018||||
2017-05-30|1|Meijer Product Style Hierarchy|3972215||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|49244 BLK|49244 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3972219||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|49244 BLK|49244 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3972223||||product|0|ALL|L6-000009|SOFTLINES|L5-000058|SHOES|L4-000588|WOMENS FOOTWEAR|L3-002866|WOMENS DRESS CASUAL SHOES|L2-012099|FASHN SPORT SHOE WMN|49244 BLK|49244 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3972521||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK SMOOTH L|FALLS CREEK SMOOTH LEATHER||||
2017-05-30|1|Meijer Product Style Hierarchy|3972525||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK GATHERED|FALLS CREEK GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972529||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK GATHERED|FALLS CREEK GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972533||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK GATHERED|FALLS CREEK GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972537||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK GATHERED|FALLS CREEK GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972541||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK WOOL GAT|FALLS CREEK WOOL GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972545||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK WOOL GAT|FALLS CREEK WOOL GATHERED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972559||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006597|GLOVES COLDWEATHER WMNS|FALLS CREEK QUILTED|FALLS CREEK QUILTED||||
2017-05-30|1|Meijer Product Style Hierarchy|3972579||||product|0|ALL|L6-000009|SOFTLINES|L5-000040|JEWELRY AND ACCESSORIES|L4-000440|FASHION ACCESSORIES|L3-001822|WOMENS COLDWEATHER WEAR|L2-006600|MITTENS COLDWEATHER WMNS|FALLS CREEK MICROFIB|FALLS CREEK MICROFIBER MITTEN||||
2017-05-30|1|Meijer Product Style Hierarchy|3974621||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974625||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974646||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974650||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974679||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974683||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3974696||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011892|SHORT SLV ACTVWR MEN|-12554-|-12554-||||
2017-05-30|1|Meijer Product Style Hierarchy|3975068||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14364 NAVY|14364 NAVY||||
2017-05-30|1|Meijer Product Style Hierarchy|3975072||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14364 ROSE|14364 ROSE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975078||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14364 WHITE|14364 WHITE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975171||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004143|KNIT WOVEN TOPS OB FC|L2-015919|SS WOVENS OB FC|14479LGHTSTNE|14479LGHTSTNE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975176||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004143|KNIT WOVEN TOPS OB FC|L2-015919|SS WOVENS OB FC|14479DRKSTNE|14479DRKSTNE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975200||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 ROSE|14415 ROSE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975296||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 NAVY|14415 NAVY||||
2017-05-30|1|Meijer Product Style Hierarchy|3975300||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 NAVY|14415 NAVY||||
2017-05-30|1|Meijer Product Style Hierarchy|3975304||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 ROSE|14415 ROSE||||
2017-05-30|1|Meijer Product Style Hierarchy|3975312||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 WHITE|14415 WHITE||||
2017-05-30|1|Meijer Product Style Hierarchy|3976268||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976272||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976276||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976285||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976294||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976298||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976314||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976322||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002818|BOTTOMS ACTIVE MENS|L2-011887|SHORT ACTVWR MEN|-11664-|-11664-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976986||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002819|BOTTOMS FLEECE ACTIVE MENS|L2-011888|PNT FLCE MEN|-14303-|-14303-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976990||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002819|BOTTOMS FLEECE ACTIVE MENS|L2-011888|PNT FLCE MEN|-14303-|-14303-||||
2017-05-30|1|Meijer Product Style Hierarchy|3976994||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002819|BOTTOMS FLEECE ACTIVE MENS|L2-011888|PNT FLCE MEN|-14303-|-14303-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977006||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011889|JCKT ACTVWR MEN|-14306-|-14306-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977010||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011889|JCKT ACTVWR MEN|-14306-|-14306-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977014||||product|0|ALL|L6-000009|SOFTLINES|L5-000043|MENS|L4-000527|MENS ACTIVEWEAR|L3-002820|TOPS ACTIVE MENS|L2-011889|JCKT ACTVWR MEN|-14306-|-14306-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977057||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 BLK|14415 BLK||||
2017-05-30|1|Meijer Product Style Hierarchy|3977072||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 NAVY|14415 NAVY||||
2017-05-30|1|Meijer Product Style Hierarchy|3977091||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004142|SWEATERS OB FC|L2-015911|LS SWTRS OB FC|14415 WHITE|14415 WHITE||||
2017-05-30|1|Meijer Product Style Hierarchy|3977163||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004143|KNIT WOVEN TOPS OB FC|L2-015919|SS WOVENS OB FC|14479LGHTSTNE|14479LGHTSTNE||||
2017-05-30|1|Meijer Product Style Hierarchy|3977185||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004143|KNIT WOVEN TOPS OB FC|L2-015919|SS WOVENS OB FC|14479DRKSTNE|14479DRKSTNE||||
2017-05-30|1|Meijer Product Style Hierarchy|3977189||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000851|WOMENS OB FC|L3-004143|KNIT WOVEN TOPS OB FC|L2-015919|SS WOVENS OB FC|14479DRKSTNE|14479DRKSTNE||||
2017-05-30|1|Meijer Product Style Hierarchy|3977316||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011599|SHORT SLV ACTVWR WMN|-14149-|-14149-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977320||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011599|SHORT SLV ACTVWR WMN|-14149-|-14149-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977340||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011599|SHORT SLV ACTVWR WMN|-14149-|-14149-||||
2017-05-30|1|Meijer Product Style Hierarchy|3977344||||product|0|ALL|L6-000009|SOFTLINES|L5-000047|WOMENS|L4-000538|WOMENS ACTIVEWEAR|L3-002770|TOPS ACTIVEWEAR WOMENS|L2-011599|SHORT SLV ACTVWR WMN|-14149-|-14149-||||
